Ax,Ay,Az,time
-2.94,9.71,-1.32,0.604611136
-3.01,9.46,-1.53,0.640887804
-2.93,9.16,-1.58,0.677164473
-2.87,9.15,-1.61,0.713441141
-2.79,8.99,-1.65,0.749717809
-2.77,8.64,-1.67,0.785994477
-2.53,8.5,-1.41,0.822271145
-2.48,8.32,-1.31,0.858547813
-2.39,8.33,-1.64,0.894824482
-2.3,8.24,-1.71,0.93110115
-2.32,7.76,-1.73,0.967377818
-2.28,8.08,-1.82,1.003654486
-2.16,8.5,-2.29,1.039931154
-2.21,8.22,-2.24,1.076207822
-2.29,8.4,-2.1,1.112484491
-2.28,9.06,-1.65,1.148761159
-1.99,8.93,-1.32,1.185037827
-2.18,8.55,-1.81,1.221314495
-2.85,8.25,-3.91,1.257591163
-2.4,7.73,-3.6,1.293867831
-2.85,7.38,-1.43,1.3301445
-2.42,8.52,-2.18,1.366421168
-3.17,8.59,-2.72,1.402697836
-3.32,8.6,-2.13,1.438974504
-3.45,8.66,-2.82,1.475251172
-4.22,8.63,-2.74,1.51152784
-4.05,8.98,-1.95,1.547804509
-3.53,9.98,-0.7,1.584081177
-4.17,10.29,-0.67,1.620357845
-4.29,9.91,-0.39,1.656634513
-4.08,10.02,0.34,1.692911181
-3.36,10.61,1.25,1.72918785
-2.83,12.5,-0.26,1.765464518
-3.28,14.21,-0.79,1.801741186
-2.28,13.46,-0.8,1.838017854
-2.5,11.86,3.32,1.874294522
-2.07,10.8,5.04,1.91057119
-2.26,8.6,4.42,1.946847859
-1.14,10.28,4.62,1.983124527
-1.65,9.69,3.55,2.019401195
-1.61,8.96,-1.31,2.055677863
-1.35,9.21,-2.64,2.091954531
-0.33,13.83,-1.48,2.128231199
-1.27,11,6.75,2.164507868
-0.9,10.19,7.3,2.200784536
-2.85,9.95,5.27,2.237061204
-2.24,9.22,6.2,2.273337872
-1.95,8.14,5.36,2.30961454
-1.71,8.98,4.43,2.345891208
-1.5,9.56,2.78,2.382167877
-1.83,10.27,3.09,2.418444545
-1.9,9.72,3.74,2.454721213
-2.13,9.56,3.67,2.490997881
-2.71,8.68,3.98,2.527274549
-3.05,10.4,3.82,2.563551217
-3.42,9.21,3.05,2.599827886
-0.58,9.1,3,2.636104554
-2.01,9.31,3.08,2.672381222
-2.36,10,2.25,2.70865789
-2.19,8.45,3.14,2.744934558
-2.6,9.58,3.83,2.781211226
-2.88,8.96,3.58,2.817487895
-2.94,9.49,3.34,2.853764563
-4.04,8.97,4.41,2.890041231
-3.83,9.51,4.53,2.926317899
-3.81,9.74,3.09,2.962594567
-3.75,8.56,1.62,2.998871236
-4.39,9.08,1.94,3.035147904
-3.49,8.9,2.98,3.071424572
-4.16,9.16,3.5,3.10770124
-4.01,8.37,1.25,3.143977908
-4.79,8.7,2.25,3.180254576
-4.86,8.76,4.4,3.216531245
-4.19,8.92,3.61,3.252807913
-5.27,8.71,2.87,3.289084581
-5.19,8.22,2.92,3.325361249
-4.82,7.76,2.38,3.361637917
-5.98,7.32,4.79,3.397914585
-6.55,8.05,3.51,3.434191254
-4.19,7.82,3.32,3.470467922
-5.35,8.46,3.22,3.50674459
-5.64,7.43,3.37,3.543021258
-4.42,9.01,4.92,3.579297926
-6.69,7.94,3.26,3.615574594
-4.55,7.83,4.05,3.651851263
-6,6.86,3.63,3.688127931
-6.27,7.5,4.34,3.724404599
-5.45,8.47,5.3,3.760681267
-4.65,8.53,7.28,3.796957935
-2.34,7.62,8.87,3.833234603
-3.38,6.43,6.42,3.869511272
-3.04,6.6,6.93,3.90578794
-3.2,7.1,7.24,3.942064608
-2.45,6.69,9.48,3.978341276
-1.91,6.52,7.44,4.014617944
-3.51,9.43,-1.56,0.423592496
-3.47,9.6,-1.63,0.459900424
-3.37,9.66,-1.55,0.496208352
-3.3,9.57,-1.46,0.53251628
-3.24,9.34,-1.48,0.568824209
-3.15,9.11,-1.59,0.605132137
-3.04,9,-1.64,0.641440065
-2.95,8.93,-1.53,0.677747993
-2.84,8.61,-1.55,0.714055922
-2.74,8.1,-1.69,0.75036385
-2.79,8.08,-2.13,0.786671778
-2.8,7.5,-2.12,0.822979706
-2.63,7.26,-1.7,0.859287634
-2.4,7.49,-1.41,0.895595563
-2.36,8.23,-1.4,0.931903491
-2.06,7.74,-1.14,0.968211419
-2.44,7.93,-1.62,1.004519347
-2.41,8.03,-2.43,1.040827275
-2.33,7.81,-2.68,1.077135204
-2.44,8.29,-2.64,1.113443132
-2.31,8.03,-2.98,1.14975106
-2.53,7.73,-2.4,1.186058988
-2.6,8.32,-2.05,1.222366916
-2.87,8.58,-2.75,1.258674845
-3.32,8.91,-2.17,1.294982773
-3.6,9.35,-1.23,1.331290701
-2.95,8.92,-2.43,1.367598629
-3.42,9.75,-2.36,1.403906558
-4.33,9.89,-2.05,1.440214486
-3.53,10.51,-0.46,1.476522414
-3.94,10.91,-0.19,1.512830342
-4.01,10.75,-0.97,1.54913827
-3.77,10.9,-0.04,1.585446199
-2.52,10.85,1.58,1.621754127
-2.83,11.19,1.71,1.658062055
-2.76,10.76,3.2,1.694369983
-2.24,11.9,2,1.730677911
-2.71,12.28,0.62,1.76698584
-2.09,11.94,1.84,1.803293768
-1.61,10.87,2.21,1.839601696
-0.95,10.11,2.34,1.875909624
-0.98,8.59,1.12,1.912217553
-0.69,8.18,-1.17,1.948525481
0.4,15.46,-1.07,1.984833409
0.5,11.47,6.01,2.021141337
-1.9,9.83,5.64,2.057449265
-3.17,10.62,4.4,2.093757194
-0.86,9.96,4.74,2.130065122
-2,9.5,4.28,2.16637305
-1.83,9.36,3.63,2.202680978
-1.93,11.01,2.46,2.238988906
-2.3,9.99,3.2,2.275296835
-3.88,9.46,2.6,2.311604763
-1.37,10.5,2.3,2.347912691
-1.82,9.99,1.75,2.384220619
-2.36,9.27,2.1,2.420528547
-1.5,9.47,1.46,2.456836476
-1.84,9.86,2.15,2.493144404
-2.22,9.96,1.43,2.529452332
-1.85,9.28,1.73,2.56576026
-1.65,9.54,1.08,2.602068189
-1.85,9.46,1.16,2.638376117
-3.58,10.3,0.86,2.674684045
-2.02,8.73,0.18,2.710991973
-2.6,9.78,1.34,2.747299901
-4.25,9.7,1.95,2.78360783
-3.38,9.71,1.68,2.819915758
-3.9,9.46,1.37,2.856223686
-3.11,9.1,1.84,2.892531614
-3.04,8.89,1.73,2.928839542
-3.16,9.5,1.56,2.965147471
-4.41,8.9,1.79,3.001455399
-4.22,9.58,2.19,3.037763327
-3.2,8.58,0.15,3.074071255
-3.1,8.97,1.64,3.110379184
-3.89,8.35,-0.04,3.146687112
-3.31,9.09,0.96,3.18299504
-4.88,8.4,1.77,3.219302968
-4.87,8.52,1.7,3.255610896
-4.28,8.48,2.55,3.291918825
-5.62,8.75,3.69,3.328226753
-3.8,8.68,3.07,3.364534681
-5.71,7.21,3.38,3.400842609
-4.41,8.16,3.13,3.437150537
-5.14,7.35,2.58,3.473458466
-5.83,8.11,2.66,3.509766394
-4.57,7.39,2.04,3.546074322
-5.67,6.53,2.61,3.58238225
-5.63,8.78,3.22,3.618690178
-5.97,7.67,1.76,3.654998107
-5.77,8.45,3.9,3.691306035
-5.74,7.88,3.01,3.727613963
-5.47,7.85,3.01,3.763921891
-4.91,8.77,4.22,3.80022982
-5.68,9.48,5.73,3.836537748
-2.83,8.91,5.34,3.872845676
0.11,6.46,5.46,3.909153604
-0.4,7.68,14.63,3.945461532
-2.18,7.05,6.88,3.981769461
-0.54,6.94,6.12,4.018077389
-2.39,9.57,-0.83,0.427757911
-2.44,9.63,-0.68,0.464422875
-2.32,9.58,-0.53,0.501087838
-2.48,9.74,-0.7,0.537752802
-2.59,9.65,-1.08,0.574417766
-2.37,9.55,-0.71,0.61108273
-2.47,8.94,-1.31,0.647747693
-2.35,8.87,-0.92,0.684412657
-2.08,8.22,-1.06,0.721077621
-1.83,7.59,-0.66,0.757742585
-1.98,6.99,-0.74,0.794407549
-1.85,6.53,-0.38,0.831072512
-1.79,6.34,-0.42,0.867737476
-2.19,7.72,-0.33,0.90440244
-2.04,6.76,-0.73,0.941067404
-2.18,7.5,-1.3,0.977732367
-2.35,7.31,-0.86,1.014397331
-2.23,7.26,-1.46,1.051062295
-2.52,7.9,-0.72,1.087727259
-2.68,8.63,-0.22,1.124392223
-3.5,10.41,-0.2,1.161057186
-3.15,10.92,-1.15,1.19772215
-3.32,10.74,-0.18,1.234387114
-3.72,10.6,-1.13,1.271052078
-3.17,11.3,0.76,1.307717041
-4.6,11.21,0.76,1.344382005
-4.36,11.68,-0.61,1.381046969
-3.43,11.38,0.39,1.417711933
-3.16,11.9,1.27,1.454376897
-3.29,12.12,3.56,1.49104186
-2.68,11.04,4.37,1.527706824
-2.51,10.94,5.74,1.564371788
-2.74,10.18,4.67,1.601036752
-2.02,10.63,1.76,1.637701715
-1.91,10.6,0.21,1.674366679
-2.06,10.94,1.39,1.711031643
-1.29,9.41,-0.56,1.747696607
1.17,12.69,-4.89,1.784361571
-0.44,12.34,6.42,1.821026534
0.05,11.67,6.21,1.857691498
-1.42,11.35,5.66,1.894356462
-1.97,8.62,4.4,1.931021426
-1.54,8.39,5.07,1.967686389
-0.64,9.25,2.9,2.004351353
-0.91,9.32,2.7,2.041016317
-2.01,10.66,2.2,2.077681281
-2.49,9.8,2.57,2.114346245
-1.61,9.93,4.12,2.151011208
-2.59,10.05,2.58,2.187676172
-1.14,10.32,2.55,2.224341136
-1.95,9.44,2.4,2.2610061
-2.18,9.53,2.29,2.297671063
-1.61,9.62,2.44,2.334336027
-2.6,7.81,3.21,2.371000991
-2.73,8.6,1.87,2.407665955
-4.99,9.22,2.87,2.444330919
-4.4,9.19,3.08,2.480995882
-4.68,9.05,3.16,2.517660846
-3.76,8.26,2.51,2.55432581
-5.33,8.28,3.25,2.590990774
-3.37,9.4,4.04,2.627655737
-4.75,8.43,2.35,2.664320701
-4.26,8.47,2.64,2.700985665
-4.57,8.33,1.85,2.737650629
-5.15,8.13,2.94,2.774315593
-4.84,8.15,2.77,2.810980556
-4.7,7.53,2.56,2.84764552
-4.94,8.52,2.8,2.884310484
-6.44,6.99,3.88,2.920975448
-5.65,8.86,5.19,2.957640411
-4.92,7.57,1.81,2.994305375
-5.44,6.84,2.56,3.030970339
-4.16,5.94,1.84,3.067635303
-7.42,7.22,2.74,3.104300267
-4.59,6.11,3.61,3.14096523
-6.62,7.47,4.11,3.177630194
-6.11,8.21,5.19,3.214295158
-5.07,7.1,3.04,3.250960122
-6.9,6.41,4.66,3.287625085
-7.28,6.54,5.32,3.324290049
-3.15,2.94,6.56,3.360955013
-0.6,4.41,14.43,3.397619977
-4.6,3.9,5.93,3.434284941
-2.92,3.95,7.34,3.470949904
-4.57,2.42,10,3.507614868
-3.38,2.16,9.39,3.544279832
-3.18,3.6,7.84,3.580944796
-3.54,2.79,7.74,3.61760976
-2.74,4.35,12.17,3.654274723
-4.08,2.61,3.39,3.690939687
-4.53,3.2,6.9,3.727604651
-1.47,4.96,9.13,3.764269615
-2.35,5.16,7.38,3.800934578
-2.66,5.95,8.7,3.837599542
-3.89,3.59,7.68,3.874264506
-6.63,4.26,7.27,3.91092947
-3.16,2.78,8.96,3.947594434
-2.02,2.67,10.89,3.984259397
-2.54,2.63,9.88,4.020924361
-3.25,2.77,8.97,4.057589325
-2.46,9.47,-2.46,0.392057965
-2.47,9.46,-2.46,0.425662933
-2.57,9.46,-2.42,0.459267902
-2.57,9.41,-2.64,0.49287287
-2.68,9.65,-2.48,0.526477838
-2.35,9.54,-2.26,0.560082807
-2.49,9.57,-2.56,0.593687775
-2.65,9.59,-2.25,0.627292744
-2.46,9.42,-2.12,0.660897712
-2.62,9,-1.86,0.69450268
-2.77,8.41,-1.47,0.728107649
-2.46,7.41,-1.25,0.761712617
-2.68,6.14,-1.35,0.795317586
-2.44,5.45,-1.1,0.828922554
-2.11,4.74,-1.16,0.862527522
-2.69,4.78,-0.89,0.896132491
-2.38,4.73,-0.96,0.929737459
-2.89,5.68,-0.78,0.963342428
-2.89,6.49,-1.19,0.996947396
-2.99,7.17,-1.83,1.030552364
-3.39,8.7,-1.89,1.064157333
-3.3,9.14,-0.77,1.097762301
-3.34,9.61,-1.06,1.13136727
-3.59,10.35,-1.07,1.164972238
-3.13,10.72,-0.73,1.198577206
-2.77,10.76,-0.62,1.232182175
-3.82,11.69,-1.52,1.265787143
-3.23,11.58,0.31,1.299392112
-3.44,12.04,0.15,1.33299708
-4.04,11.92,-0.78,1.366602048
-5.47,10.95,4.31,1.400207017
-2.82,11.22,2.72,1.433811985
-2.55,10.7,3.01,1.467416954
-2.26,9.75,3.92,1.501021922
-2.1,10.34,4.16,1.53462689
-1.36,11.26,4.62,1.568231859
-0.94,11.05,4.04,1.601836827
-1.21,11.57,4.8,1.635441796
-1.35,10.83,2.26,1.669046764
-1.04,10.62,0.89,1.702651733
-1.26,10.56,-1.02,1.736256701
-0.86,11.94,2.85,1.769861669
1.53,11.64,1.96,1.803466638
1,10.73,5.63,1.837071606
1.12,8.12,8.46,1.870676575
0.37,7.41,5.96,1.904281543
-3.65,9.63,5.14,1.937886511
-1.38,11.89,3.47,1.97149148
-1.21,12.18,3.81,2.005096448
-1.12,10.91,3.95,2.038701417
-2.5,7.56,4.55,2.072306385
-1.76,9.95,4.77,2.105911353
-0.39,10.15,3.26,2.139516322
-1.6,9.85,3.22,2.17312129
-0.83,7.74,3.52,2.206726259
-3.59,9.76,1.61,2.240331227
-4.04,9.35,2.72,2.273936195
-2.4,8.78,3.14,2.307541164
-3.41,9.43,3.46,2.341146132
-4.64,8.88,4.67,2.374751101
-3.33,9.26,3.41,2.408356069
-3.54,9.25,3.3,2.441961037
-3.92,9.48,2.89,2.475566006
-2.76,7.63,1.53,2.509170974
-4.16,8.48,1.4,2.542775943
-3.7,7.6,0.47,2.576380911
-5.26,7.99,0.1,2.609985879
-4.13,8.83,4.57,2.643590848
-4.36,8.06,2.64,2.677195816
-3.64,9.01,4.14,2.710800785
-3.47,7.25,1.23,2.744405753
-5.46,7.93,2.58,2.778010721
-4.68,9.53,4.72,2.81161569
-5.03,8.33,3.51,2.845220658
-5.23,9.65,4.85,2.878825627
-5.71,8.62,3.77,2.912430595
-2.23,6.4,3.52,2.946035563
-5.18,8.94,5.64,2.979640532
-5.21,6.73,4.3,3.0132455
-3.23,3.12,12.87,3.046850469
-4.51,7.07,9.31,3.080455437
-1.46,5.79,10.44,3.114060406
-2.92,6.4,4.67,3.147665374
-3.45,6.08,7.52,3.181270342
-2.85,4.08,7.16,3.214875311
-2.68,3.22,9.08,3.248480279
-1.25,3.33,9.68,3.282085248
-3.19,2.42,7.91,3.315690216
-2.86,2.47,7.93,3.349295184
-4.72,2.84,9.41,3.382900153
-4.26,4.21,7.93,3.416505121
-4.33,5.68,6.81,3.45011009
-5.24,5.37,7.07,3.483715058
-3.89,4.46,8.34,3.517320026
-4.19,5.63,9.21,3.550924995
-4.03,5.63,7.14,3.584529963
-4.2,6.45,6.41,3.618134932
-4.79,2.37,7.37,3.6517399
-4.85,3.65,8.83,3.685344868
-3.43,2.81,9.72,3.718949837
-2.36,9.72,-1.55,0.401695728
-2.38,9.72,-1.56,0.43612679
-2.36,9.54,-1.51,0.470557852
-2.39,9.72,-1.54,0.504988915
-2.3,9.73,-1.57,0.539419977
-2.31,9.54,-1.54,0.57385104
-2.23,9.44,-1.32,0.608282102
-2.22,9.63,-1.49,0.642713164
-2.02,9.5,-1.41,0.677144227
-1.98,9.36,-1.53,0.711575289
-2,9.28,-1.56,0.746006351
-1.89,8.6,-1.41,0.780437414
-1.75,7.98,-1.06,0.814868476
-1.74,7.29,-1.13,0.849299539
-1.54,6.52,-1.17,0.883730601
-1.69,6.15,-1.07,0.918161663
-1.43,6.09,-0.82,0.952592726
-1.43,5.87,-0.71,0.987023788
-1.65,6.45,-0.83,1.02145485
-2.28,6.98,-1.13,1.055885913
-2.05,7.46,-1.23,1.090316975
-2.41,7.73,-1.51,1.124748038
-2.58,7.87,-1.19,1.1591791
-2.71,8.96,-0.77,1.193610162
-3.07,9.7,-0.74,1.228041225
-3.92,10.19,-0.59,1.262472287
-2.92,10.96,-0.44,1.296903349
-3.45,10.05,-0.6,1.331334412
-1.62,11.55,-1.24,1.365765474
-3.04,11.41,1.16,1.400196537
-2.56,12.03,2.05,1.434627599
-0.62,15.32,1.47,1.469058661
-1.39,13,2.17,1.503489724
-1.95,12.69,2.76,1.537920786
-1.53,12.12,2.14,1.572351848
-0.98,11.91,1.26,1.606782911
-0.01,12.05,1.99,1.641213973
-0.73,11.32,-0.79,1.675645036
-0.16,12.94,-2.87,1.710076098
0.26,14.45,0.7,1.74450716
-0.24,12.31,5.53,1.778938223
-2.56,11.03,5.34,1.813369285
-1.77,9.58,5.87,1.847800347
-0.9,8.65,5.74,1.88223141
-0.58,8.42,4.74,1.916662472
0.11,8.62,4.3,1.951093535
-0.67,9.27,3.55,1.985524597
-0.99,9.36,1.88,2.019955659
-1.2,11.11,1.62,2.054386722
-0.8,11.41,2.63,2.088817784
-0.63,11.23,2.07,2.123248846
-1.12,9.85,2.96,2.157679909
-1.24,10.35,2.83,2.192110971
-1.66,9.49,2.58,2.226542034
-0.26,9.18,2.92,2.260973096
-0.35,9.03,3.03,2.295404158
-1.37,10.13,3.55,2.329835221
-3.11,10.05,3.2,2.364266283
-0.44,8.94,1.87,2.398697345
-3.6,9.21,2.94,2.433128408
-0.78,9.71,1.88,2.46755947
-3.55,8.98,2.96,2.501990533
-3.34,9.47,3.19,2.536421595
-2.21,9.47,2.78,2.570852657
-5.52,8.66,3.69,2.60528372
-2.26,9.22,1.79,2.639714782
-3.37,8.5,1.43,2.674145844
-4.09,8.92,2.45,2.708576907
-2.03,7.59,-0.14,2.743007969
-4.16,8.69,1.74,2.777439032
-3.22,8.46,1.24,2.811870094
-3.57,8.38,2.64,2.846301156
-3.83,8.58,3.58,2.880732219
-4.61,8.75,3.86,2.915163281
-3.19,7.62,2.27,2.949594343
-4.63,8.57,3.85,2.984025406
-3.35,7.24,2.18,3.018456468
-5.89,7.67,3.06,3.05288753
-4.86,9.31,5.13,3.087318593
-5.02,5.8,0.82,3.121749655
-5.08,8.49,4.24,3.156180718
-4.8,8.79,4.5,3.19061178
-5.04,6.92,3.79,3.225042842
-5.99,8.87,5.28,3.259473905
-5.17,6.2,5.98,3.293904967
-3.91,5.14,8.64,3.328336029
-4.25,7.85,9.65,3.362767092
-2.76,6.3,10.76,3.397198154
-1.97,6.68,7.14,3.431629217
-3.46,5.43,4.93,3.466060279
-2.69,4.98,5.93,3.500491341
-2.12,4.31,9.16,3.534922404
-2.48,4.04,7.78,3.569353466
-3.9,3.76,7.37,3.603784528
-4.91,3.64,7.51,3.638215591
-4.01,4.59,7.35,3.672646653
-4.45,5.79,7.83,3.707077716
-6.06,4.92,7.61,3.741508778
-5.79,4.35,6.46,3.77593984
-5.48,4.46,7.71,3.810370903
-3.07,9.6,-1.9,0.412713916
-3.09,9.5,-1.81,0.448089394
-3.05,9.38,-1.73,0.483464873
-3.07,9.29,-1.79,0.518840351
-3.01,9.36,-1.83,0.55421583
-2.92,9.27,-1.69,0.589591308
-2.85,9.25,-1.73,0.624966787
-2.9,9.18,-1.87,0.660342265
-2.82,9.13,-1.93,0.695717744
-2.74,9.28,-1.95,0.731093222
-2.87,9.42,-1.88,0.766468701
-2.84,9.56,-1.85,0.801844179
-2.62,9.21,-1.78,0.837219658
-2.6,8.72,-1.87,0.872595136
-2.43,8.22,-1.93,0.907970615
-2.3,7.73,-1.67,0.943346094
-2.26,6.74,-1.69,0.978721572
-2.25,6.54,-1.85,1.014097051
-2.26,7.03,-2.08,1.049472529
-2.12,6.75,-2.09,1.084848008
-2.14,6.81,-2.35,1.120223486
-2.09,7.58,-2.36,1.155598965
-1.73,7.61,-1.8,1.190974443
-1.77,7.52,-2.12,1.226349922
-2.53,7.98,-1.64,1.2617254
-2.33,8.33,-1.55,1.297100879
-3.38,8.92,-1.78,1.332476357
-3.06,8.54,-1.99,1.367851836
-3.87,9.01,-1.14,1.403227314
-4.45,8.58,-1.31,1.438602793
-4.91,9.48,-0.9,1.473978271
-4.59,10.77,1.09,1.50935375
-4.15,11.15,0.93,1.544729228
-4.42,11.33,1.18,1.580104707
-2.46,11.51,3.68,1.615480185
-2.54,10.95,3.79,1.650855664
-2.66,12.38,2.24,1.686231142
-1.96,11.57,1.34,1.721606621
-1.53,12.31,1.31,1.756982099
-1.64,12.44,2.09,1.792357578
-1.19,11.16,1.91,1.827733056
-0.69,11.82,2.05,1.863108535
0.31,11.49,-0.02,1.898484013
1.17,9.44,-0.99,1.933859492
1.45,13.01,-3.49,1.96923497
0.54,12.64,4.97,2.004610449
2.35,10.21,6.18,2.039985927
-0.24,8.5,5.59,2.075361406
-1.28,9.3,4.43,2.110736884
0.42,11.57,2.6,2.146112363
0.09,11.79,1.63,2.181487841
-0.87,10.9,2.86,2.21686332
-1.12,10.01,4.01,2.252238798
-1.6,10.61,3.17,2.287614277
-1.58,9.61,3.27,2.322989755
-0.96,9.52,2.77,2.358365234
-0.94,9.9,2.76,2.393740712
-1.08,9.35,2.54,2.429116191
-0.23,9.65,3.02,2.464491669
-0.62,9.8,2.11,2.499867148
-1.53,9.36,2.74,2.535242626
-2.36,10.54,2.91,2.570618105
-0.23,8.7,1.25,2.605993583
-2.12,9.49,3.19,2.641369062
-2.13,9.32,2.59,2.67674454
-2.36,9.54,2.4,2.712120019
-1.5,9.48,2.46,2.747495497
-2.3,9.15,3.46,2.782870976
-3.42,9.66,3.75,2.818246454
-3.09,10.01,4.95,2.853621933
-3.26,9.33,4.13,2.888997411
-3.54,9.56,4.91,2.92437289
-2.91,9.08,3.71,2.959748368
-3.66,9.73,3.96,2.995123847
-2.81,8.96,2.76,3.030499325
-4.44,7.87,2.94,3.065874804
-4.39,8.92,3.77,3.101250282
-3.09,8.43,3.03,3.136625761
-5.28,8.33,3.54,3.172001239
-3.88,8.08,3.88,3.207376718
-3.86,8.55,4.63,3.242752196
-4.9,7.87,3.92,3.278127675
-2.65,7.31,3.75,3.313503153
-3.77,9.21,5.15,3.348878632
-3.83,7.91,4.06,3.38425411
-3.16,8.45,6.43,3.419629589
-5.22,8.32,4.62,3.455005067
-5.05,6.36,4.26,3.490380546
-1.95,7.59,7.81,3.525756024
-5.17,6.96,11.19,3.561131503
-2.4,7.58,11.1,3.596506982
0.26,6.25,9.41,3.63188246
-0.29,5.29,7.14,3.667257939
-0.98,3.77,5.66,3.702633417
-1.82,3.79,8.06,3.738008896
-2.01,2.81,7.72,3.773384374
-3.23,3.01,8.2,3.808759853
-5.65,3.52,5.64,3.844135331
-6.45,2.78,5.38,3.87951081
-2.62,4.41,9.13,3.914886288
-2.9,9.45,-1.49,0.41574153
-2.96,9.56,-1.49,0.451376519
-2.94,9.48,-1.72,0.487011507
-2.97,9.42,-1.77,0.522646495
-2.81,9.4,-1.57,0.558281484
-2.75,9.11,-1.61,0.593916472
-2.62,9.05,-1.36,0.62955146
-2.47,8.41,-1.38,0.665186449
-2.24,7.59,-1.11,0.700821437
-2.3,6.77,-1.34,0.736456425
-2.44,6.26,-1.31,0.772091413
-2.58,5.87,-1.5,0.807726402
-2.54,6.24,-1.39,0.84336139
-2.85,6.76,-1.19,0.878996378
-2.98,6.94,-1.87,0.914631367
-2.94,7.44,-1.67,0.950266355
-2.86,7.2,-1.62,0.985901343
-2.74,7.15,-2.09,1.021536332
-3.51,7.73,-1.73,1.05717132
-3.62,8.79,-0.97,1.092806308
-3.68,9.32,-1.36,1.128441297
-3.31,10.39,-3.09,1.164076285
-3.6,10.77,-2.05,1.199711273
-2.99,10.6,-2.1,1.235346262
-3.45,10.31,0.99,1.27098125
-2.76,10.67,-0.4,1.306616238
-2.41,11.84,0.48,1.342251226
-2.34,11.69,1.15,1.377886215
-2.61,11.17,3.1,1.413521203
-2.41,11.53,1.97,1.449156191
-2.64,11.62,2.63,1.48479118
-2.5,11.54,3.44,1.520426168
-2.18,10.71,1.37,1.556061156
-1.39,11.67,2.06,1.591696145
-0.88,12.09,2.41,1.627331133
-0.11,11.75,2.52,1.662966121
0.35,10.59,-2.61,1.69860111
-0.94,10.98,-3.96,1.734236098
-1.01,14.25,4.31,1.769871086
2.18,11.27,6.72,1.805506075
0.72,8.53,5.01,1.841141063
-1.84,8.68,4.1,1.876776051
-0.56,9.74,1.99,1.91241104
-1.34,10.74,1.7,1.948046028
0.59,10.88,3.67,1.983681016
-1.44,10.69,3.03,2.019316004
-0.5,10.65,3.5,2.054950993
-1.95,10.7,2.62,2.090585981
-1.43,10.55,1.65,2.126220969
-1.96,9.27,1.65,2.161855958
-1.34,9.84,1.57,2.197490946
-1.28,10.07,2.46,2.233125934
-1.41,9.34,2.04,2.268760923
-1.33,10.28,2.81,2.304395911
-1.54,9.8,2.94,2.340030899
-2.15,10.33,2.26,2.375665888
-2.68,10.04,3.81,2.411300876
-2.11,9.76,1.8,2.446935864
-3.26,9.1,2.43,2.482570853
-2.69,9.6,3.69,2.518205841
-2.13,9.2,1.75,2.553840829
-3.98,9.35,2.73,2.589475817
-2.37,9.25,2.09,2.625110806
-1.8,8.12,1.23,2.660745794
-3.84,9.49,3.01,2.696380782
-2.27,8.85,3.52,2.732015771
-2.67,8.81,1.79,2.767650759
-4.67,9.29,3,2.803285747
-3.94,9.29,5.13,2.838920736
-3.47,7.98,0.98,2.874555724
-3.91,8.62,4.01,2.910190712
-4.42,9.97,4.55,2.945825701
-3.2,7.3,0.08,2.981460689
-3.1,8.06,3.38,3.017095677
-5.39,7.81,2.89,3.052730666
-6.21,6.29,3.99,3.088365654
-3.98,9.4,4.08,3.124000642
-4.85,6.83,2.57,3.159635631
-3.03,9.08,4.87,3.195270619
-5.35,7.58,1.92,3.230905607
-3.74,8.38,5.04,3.266540595
-5.31,7.43,4.63,3.302175584
-4.19,6.47,6.78,3.337810572
-2.68,7.59,7.53,3.37344556
-2.67,8.27,7.36,3.409080549
-2.88,7.38,9.25,3.444715537
-1.55,5.48,8.29,3.480350525
-1.21,5.95,9.64,3.515985514
-1.46,4.94,6.36,3.551620502
-3.55,6.91,1.67,3.58725549
-3.48,4.68,10.81,3.622890479
-2.55,4.59,5.11,3.658525467
-4.71,3.85,4.63,3.694160455
-6.46,5.04,8.13,3.729795444
-5.04,5.86,7.51,3.765430432
-3.39,4.89,7.52,3.80106542
-4.74,5.01,9.32,3.836700408
-4.75,3.53,6.31,3.872335397
-5.11,2.81,7.07,3.907970385
-5.35,3.52,7.98,3.943605373
-3.07,9.41,-1.99,0.412448896
-3.09,9.26,-1.87,0.447801659
-3.12,9.22,-1.96,0.483154421
-3.03,9.28,-1.84,0.518507184
-2.97,9.19,-1.77,0.553859946
-2.99,9.2,-1.87,0.589212709
-3.03,9.38,-2.03,0.624565471
-3,9.37,-1.91,0.659918234
-2.94,9.02,-1.86,0.695270996
-2.8,9.15,-1.79,0.730623759
-2.7,8.68,-1.73,0.765976521
-2.63,8.2,-1.16,0.801329284
-2.55,8.03,-1.55,0.836682046
-2.56,7.63,-1.89,0.872034809
-2.6,6.78,-1.17,0.907387571
-2.65,6.26,-1.04,0.942740334
-2.55,6.7,-0.99,0.978093096
-2.35,6.06,-1.57,1.013445859
-2.88,6.6,-1.64,1.048798621
-2.69,7.45,-1.24,1.084151384
-2.42,7.29,-2.43,1.119504146
-2.72,8.03,-1.65,1.154856909
-2.74,8.16,-2.07,1.190209672
-3,8.66,-2.42,1.225562434
-3.29,9.75,-2.07,1.260915197
-3.73,10.13,-2.35,1.296267959
-3.94,9.75,-0.77,1.331620722
-4.15,9.56,-1.44,1.366973484
-3.75,11.45,0.34,1.402326247
-3.31,11.38,1.01,1.437679009
